Straßennummer,Straßenname,Ortsbezirk,Stadtteil Name,Stadtbezirk,Stadtbezirksvorst,Schiedsleutebezirk,Sozialrathaus Name,Polizeirevier,Postleitzahl,Address,Latitude,Longitude,class,type,Strassenname,Strassenname_äöü,imagelink,survey
1733,Mönchhofstraße,6,Griesheim,542,6.4,6A,Gallus,16.0,60326,Mönchhofstraße 60326 Frankfurt,50.1005102,8.6162949,highway,way,Moenchhofstrasse,Moenchhofstrasse,Moenchhofstrasse_60326.jpeg,1
2058,Rotteckstraße,3,Nordend-Ost,130,3.2,3,Ost,3.0,60316,Rotteckstraße 60316 Frankfurt,50.1212175,8.6916779,highway,way,Rotteckstrasse,Rotteckstrasse,Rotteckstrasse_60316.jpeg,1
3624,Kamelienstraße,6,Unterliederbach,623,6.51,6C,Höchst,17.0,65929,Kamelienstraße 65929 Frankfurt,50.1058333,8.5282889,highway,way,Kamelienstrasse,Kamelienstrasse,Kamelienstrasse_65929.jpeg,1
722,Elsheimerstraße,2,Westend-Süd,110,2.1,2,Bockenheim,3.0,60322,Elsheimerstraße 60322 Frankfurt,50.1196498,8.6721884,highway,way,Elsheimerstrasse,Elsheimerstrasse,Elsheimerstrasse_60322.jpeg,1
198,Amtsgasse,6,Höchst,580,6.45,6C,Höchst,17.0,65929,Amtsgasse 65929 Frankfurt,50.1014168,8.5531066,highway,way,Amtsgasse,Amtsgasse,Amtsgasse_65929.jpeg,1
415,Beselerstraße,4,Ostend,252,4.25,4,Ost,5.0,60385,Beselerstraße 60385 Frankfurt,50.1215635,8.7156434,highway,way,Beselerstrasse,Beselerstrasse,Beselerstrasse_60385.jpeg,1
477,Bornheimer Landwehr,4,Bornheim,282,4.24,4,Ost,5.0,60385,Bornheimer Landwehr 60385 Frankfurt,50.1226167,8.71125,highway,way,Bornheimer_Landwehr,Bornheimer Landwehr,Bornheimer_Landwehr_60385.jpeg,1
1145,Herbert-von-Meister-Straße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Herbert-von-Meister-Straße 65931 Frankfurt,50.0804296,8.5138041,highway,way,Herbert-von-Meister-Strasse,Herbert-von-Meister-Strasse,Herbert-von-Meister-Strasse_65931.jpeg,1
1675,Martin-Luther-Straße,3,Nordend-Ost,221,3.19,3,Ost,3.0,60316,Martin-Luther-Straße 60316 Frankfurt,50.1259691,8.6976484,highway,way,Martin-Luther-Strasse,Martin-Luther-Strasse,Martin-Luther-Strasse_60316.jpeg,1
595,Casparistraße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Casparistraße 60435 Frankfurt,50.1432341,8.6850853,highway,way,Casparistrasse,Casparistrasse,Casparistrasse_60435.jpeg,1
3259,Galvanistraße,2,Bockenheim,342,2.14,2,Bockenheim,13.0,60486,Galvanistraße 60486 Frankfurt,50.1168508,8.636197,highway,way,Galvanistrasse,Galvanistrasse,Galvanistrasse_60486.jpeg,1
2491,Westendstraße,2,Westend-Süd,100,2.11,2,Bockenheim,13.0,60325,Westendstraße 60325 Frankfurt,50.11443,8.66103,amenity,node,Westendstrasse,Westendstrasse,Westendstrasse_60325.jpeg,1
2854,An der Pfaffenmauer,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,An der Pfaffenmauer 60388 Frankfurt,50.1529292,8.7593223,highway,way,An_der_Pfaffenmauer,An der Pfaffenmauer,An_der_Pfaffenmauer_60388.jpeg,1
1708,Melanchthonplatz,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Melanchthonplatz 60599 Frankfurt,50.0979592,8.72825719018789,landuse,way,Melanchthonplatz,Melanchthonplatz,Melanchthonplatz_60599.jpeg,1
703,Einbaumstraße,6,Griesheim,541,6.39,6A,Gallus,16.0,65933,Einbaumstraße 65933 Frankfurt,50.0917813,8.6195961,highway,way,Einbaumstrasse,Einbaumstrasse,Einbaumstrasse_65933.jpeg,1
1155,Herriotstraße,5,Niederrad,373,5.36,5B,Sachsenhausen,10.0,60528,Herriotstraße 60528 Frankfurt,50.0801166,8.6285788,highway,way,Herriotstrasse,Herriotstrasse,Herriotstrasse_60528.jpeg,1
3307,Am Galgenberg,4,Bornheim,272,4.22,4,Ost,6.0,60389,Am Galgenberg 60389 Frankfurt,50.1372349,8.7140444,highway,way,Am_Galgenberg,Am Galgenberg,Am_Galgenberg_60389.jpeg,1
2862,Bornweidstraße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Bornweidstraße 60388 Frankfurt,50.1476762,8.755329,highway,way,Bornweidstrasse,Bornweidstrasse,Bornweidstrasse_60388.jpeg,1
3744,Platz der vergessenen Kinder,5,Sachsenhausen-N.,321,5.32,5A,Sachsenhausen,8.0,60596,Platz der vergessenen Kinder 60596 Frankfurt,50.1024277,8.6768117,historic,node,Platz_der_vergessenen_Kinder,Platz der vergessenen Kinder,Platz_der_vergessenen_Kinder_60596.jpeg,1
3268,Carlo-Schmid-Platz,2,Bockenheim,361,2.12,2,Bockenheim,13.0,60325,Carlo-Schmid-Platz 60325 Frankfurt,50.1203358,8.6513775,amenity,node,Carlo-Schmid-Platz,Carlo-Schmid-Platz,Carlo-Schmid-Platz_60325.jpeg,1
1586,Liederbacher Straße,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Liederbacher Straße 65929 Frankfurt,50.1062973,8.5366781,highway,way,Liederbacher_Strasse,Liederbacher Strasse,Liederbacher_Strasse_65929.jpeg,1
695,Egestraße,7,Praunheim,423,7.59,7,Bockenheim,11.0,60488,Egestraße 60488 Frankfurt,50.138223,8.6129539,highway,way,Egestrasse,Egestrasse,Egestrasse_60488.jpeg,1
849,Franz-Simon-Straße,6,Nied,561,6.42,6A,Höchst,16.0,65934,Franz-Simon-Straße 65934 Frankfurt,50.1006474,8.5705483,highway,way,Franz-Simon-Strasse,Franz-Simon-Strasse,Franz-Simon-Strasse_65934.jpeg,1
1782,Neuer Wall,5,Sachsenhausen-N.,300,5.31,5A,Sachsenhausen,8.0,60594,Neuer Wall 60594 Frankfurt,50.1047846,8.6907206,highway,way,Neuer_Wall,Neuer Wall,Neuer_Wall_60594.jpeg,1
2877,Hammersbacher Weg,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Hammersbacher Weg 60388 Frankfurt,50.1565773,8.7505131,highway,way,Hammersbacher_Weg,Hammersbacher Weg,Hammersbacher_Weg_60388.jpeg,1
442,Blankenheimer Straße,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,Blankenheimer Straße 60529 Frankfurt,50.0857665,8.5773119,highway,way,Blankenheimer_Strasse,Blankenheimer Strasse,Blankenheimer_Strasse_60529.jpeg,1
2945,Am Martinszehnten,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,Am Martinszehnten 60437 Frankfurt,50.190727,8.6532529,highway,way,Am_Martinszehnten,Am Martinszehnten,Am_Martinszehnten_60437.jpeg,1
3128,Azaleenweg,10,Frankfurter Berg,492,10.71,10,Nord,14.0,60433,Azaleenweg 60433 Frankfurt,50.1638473,8.6714541,highway,way,Azaleenweg,Azaleenweg,Azaleenweg_60433.jpeg,1
1081,Hans-Thoma-Straße,5,Sachsenhausen-N.,321,5.32,5A,Sachsenhausen,8.0,60596,Hans-Thoma-Straße 60596 Frankfurt,50.1024158,8.6766146,highway,way,Hans-Thoma-Strasse,Hans-Thoma-Strasse,Hans-Thoma-Strasse_60596.jpeg,1
252,An der Wolfsweide,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,An der Wolfsweide 60435 Frankfurt,50.1471671,8.698094,highway,way,An_der_Wolfsweide,An der Wolfsweide,An_der_Wolfsweide_60435.jpeg,1
3411,Hannah-Arendt-Straße,12,Kalbach-Riedberg,651,12.79,12,Nord,14.0,60438,Hannah-Arendt-Straße 60438 Frankfurt,50.1798884,8.6411468,highway,way,Hannah-Arendt-Strasse,Hannah-Arendt-Strasse,Hannah-Arendt-Strasse_60438.jpeg,1
504,Briandring,5,Sachsenhausen-S.,323,5.3,5A,Sachsenhausen,8.0,60598,Briandring 60598 Frankfurt,50.0799274,8.6760829,highway,way,Briandring,Briandring,Briandring_60598.jpeg,1
70,Alt-Rödelheim,7,Rödelheim,402,7.56,7,Bockenheim,11.0,60489,Alt-Rödelheim 60489 Frankfurt,50.1253732,8.6117602,highway,way,Alt-Roedelheim,Alt-Roedelheim,Alt-Roedelheim_60489.jpeg,1
1971,Rauschenberger Straße,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60433,Rauschenberger Straße 60433 Frankfurt,50.1538648,8.6688766,highway,way,Rauschenberger_Strasse,Rauschenberger Strasse,Rauschenberger_Strasse_60433.jpeg,1
500,Breslauer Straße,5,Sachsenhausen-S.,326,5.34,5A,Sachsenhausen,8.0,60598,Breslauer Straße 60598 Frankfurt,50.0913538,8.6782179,highway,way,Breslauer_Strasse,Breslauer Strasse,Breslauer_Strasse_60598.jpeg,1
2312,Stralsunder Straße,2,Westend-Nord,191,2.09,2,Dornbusch,3.0,60323,Stralsunder Straße 60323 Frankfurt,50.1291736,8.6706642,highway,way,Stralsunder_Strasse,Stralsunder Strasse,Stralsunder_Strasse_60323.jpeg,1
1927,Pfungststraße,4,Ostend,251,4.25,4,Ost,5.0,60314,Pfungststraße 60314 Frankfurt,50.1182798,8.7057997,highway,way,Pfungststrasse,Pfungststrasse,Pfungststrasse_60314.jpeg,1
65,Altkönigstraße,2,Westend-Süd,180,2.1,2,Bockenheim,3.0,60323,Altkönigstraße 60323 Frankfurt,50.1209257,8.665503,highway,way,Altkoenigstrasse,Altkoenigstrasse,Altkoenigstrasse_60323.jpeg,1
1953,Quirinsstraße,5,Sachsenhausen-S.,332,5.29,5A,Sachsenhausen,8.0,60599,Quirinsstraße 60599 Frankfurt,50.0999838,8.6932807,highway,way,Quirinsstrasse,Quirinsstrasse,Quirinsstrasse_60599.jpeg,1
1343,Justinianstraße,3,Nordend-West,203,3.16,3,Dornbusch,3.0,60322,Justinianstraße 60322 Frankfurt,50.1252075,8.6799663,highway,way,Justinianstrasse,Justinianstrasse,Justinianstrasse_60322.jpeg,1
919,Georg-Speyer-Straße,2,Bockenheim,362,2.12,2,Bockenheim,13.0,60487,Georg-Speyer-Straße 60487 Frankfurt,50.1288312,8.6429176,amenity,node,Georg-Speyer-Strasse,Georg-Speyer-Strasse,Georg-Speyer-Strasse_60487.jpeg,1
1764,Nachtigallenweg,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Nachtigallenweg 65929 Frankfurt,50.1043913,8.5312714,highway,way,Nachtigallenweg,Nachtigallenweg,Nachtigallenweg_65929.jpeg,1
1362,Karl-Albert-Straße,4,Bornheim,281,4.24,4,Ost,6.0,60385,Karl-Albert-Straße 60385 Frankfurt,50.1253678,8.7166103,highway,way,Karl-Albert-Strasse,Karl-Albert-Strasse,Karl-Albert-Strasse_60385.jpeg,1
153,Am Mühlkanal,5,Sachsenhausen-S.,332,5.29,5A,Sachsenhausen,8.0,60599,Am Mühlkanal 60599 Frankfurt,50.1007539,8.7010406,highway,way,Am_Muehlkanal,Am Muehlkanal,Am_Muehlkanal_60599.jpeg,1
159,Amöneburger Straße,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60433,Amöneburger Straße 60433 Frankfurt,50.1551843,8.6687191,highway,way,Amoeneburger_Strasse,Amoeneburger Strasse,Amoeneburger_Strasse_60433.jpeg,1
1239,Humperdinckstraße,5,Sachsenhausen-S.,325,5.34,5A,Sachsenhausen,10.0,60598,Humperdinckstraße 60598 Frankfurt,50.0898784,8.6670757,highway,way,Humperdinckstrasse,Humperdinckstrasse,Humperdinckstrasse_60598.jpeg,1
2028,Rödelheimer Straße,2,Bockenheim,350,2.13,2,Bockenheim,13.0,60487,Rödelheimer Straße 60487 Frankfurt,50.1251337,8.637684,highway,way,Roedelheimer_Strasse,Roedelheimer Strasse,Roedelheimer_Strasse_60487.jpeg,1
318,Aystettstraße,3,Nordend-West,203,3.16,3,Dornbusch,3.0,60322,Aystettstraße 60322 Frankfurt,50.1287858,8.6775389,highway,way,Aystettstrasse,Aystettstrasse,Aystettstrasse_60322.jpeg,1
202,Am Wasserturm,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Am Wasserturm 60435 Frankfurt,50.1467852,8.6939928,highway,way,Am_Wasserturm,Am Wasserturm,Am_Wasserturm_60435.jpeg,1
1597,Lindenstraße,2,Westend-Süd,100,2.11,2,Bockenheim,13.0,60325,Lindenstraße 60325 Frankfurt,50.118311,8.6618373,amenity,node,Lindenstrasse,Lindenstrasse,Lindenstrasse_60325.jpeg,1
2390,Unter den Linden,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Unter den Linden 60596 Frankfurt,50.091918,8.6711014,highway,way,Unter_den_Linden,Unter den Linden,Unter_den_Linden_60596.jpeg,1
3588,Jakob-Latscha-Straße,4,Ostend,261,4.27,4,Ost,5.0,60314,Jakob-Latscha-Straße 60314 Frankfurt,50.1137488,8.714173,highway,way,Jakob-Latscha-Strasse,Jakob-Latscha-Strasse,Jakob-Latscha-Strasse_60314.jpeg,1
2240,Sindlinger Straße,1,Gallus,162,1.07,1,Gallus,4.0,60326,Sindlinger Straße 60326 Frankfurt,50.1043149,8.6368406,highway,way,Sindlinger_Strasse,Sindlinger Strasse,Sindlinger_Strasse_60326.jpeg,1
2896,Leuchte,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Leuchte 60388 Frankfurt,50.1430802,8.7555199,amenity,node,Leuchte,Leuchte,Leuchte_60388.jpeg,1
2689,Habichtsweg,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,Habichtsweg 60437 Frankfurt,50.1871118,8.632558,highway,way,Habichtsweg,Habichtsweg,Habichtsweg_60437.jpeg,1
13,Adolf-Miersch-Straße,5,Niederrad,372,5.36,5B,Sachsenhausen,10.0,60528,Adolf-Miersch-Straße 60528 Frankfurt,50.0831416,8.6432138,highway,way,Adolf-Miersch-Strasse,Adolf-Miersch-Strasse,Adolf-Miersch-Strasse_60528.jpeg,1
197,Am Treutengraben,7,Praunheim,424,7.6,7,Bockenheim,14.0,60488,Am Treutengraben 60488 Frankfurt,50.1422813,8.6228033,highway,way,Am_Treutengraben,Am Treutengraben,Am_Treutengraben_60488.jpeg,1
586,Cäcilienstraße,9,Eschersheim,451,9.65,9,Dornbusch,12.0,60433,Cäcilienstraße 60433 Frankfurt,50.1578444,8.6581993,highway,way,Caecilienstrasse,Caecilienstrasse,Caecilienstrasse_60433.jpeg,1
730,Emser Straße,2,Bockenheim,341,2.13,2,Bockenheim,13.0,60486,Emser Straße 60486 Frankfurt,50.1165156,8.6432187,highway,way,Emser_Strasse,Emser Strasse,Emser_Strasse_60486.jpeg,1
158,Am Oberforsthaus,5,Sachsenhausen-S.,325,5.34,5A,Sachsenhausen,10.0,60528,Am Oberforsthaus 60528 Frankfurt,50.0788855,8.6574495,highway,way,Am_Oberforsthaus,Am Oberforsthaus,Am_Oberforsthaus_60528.jpeg,1
1803,Niddastraße,1,Gallus,152,1.06,1,Gallus,4.0,60327,Niddastraße 60327 Frankfurt,50.1069642,8.6576105,amenity,node,Niddastrasse,Niddastrasse,Niddastrasse_60327.jpeg,1
3412,Skylineblick,12,Kalbach-Riedberg,651,12.79,12,Nord,14.0,60438,Skylineblick 60438 Frankfurt,50.1794095,8.6418266,highway,way,Skylineblick,Skylineblick,Skylineblick_60438.jpeg,1
1004,Grüneburgpark,2,Westend-Nord,191,2.09,2,Dornbusch,3.0,60323,Grüneburgpark 60323 Frankfurt,50.1272042,8.662198939536973,leisure,way,Grueneburgpark,Grueneburgpark,Grueneburgpark_60323.jpeg,1
1727,Miquelallee,2,Bockenheim,362,2.12,2,Bockenheim,13.0,60487,Miquelallee 60487 Frankfurt,50.1251044,8.652358,highway,way,Miquelallee,Miquelallee,Miquelallee_60487.jpeg,1
238,An der Mannsfaust,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,An der Mannsfaust 60599 Frankfurt,50.0978987,8.7228344,highway,way,An_der_Mannsfaust,An der Mannsfaust,An_der_Mannsfaust_60599.jpeg,1
2479,Welschgrabenstraße,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Welschgrabenstraße 65931 Frankfurt,50.0952972,8.4914236,highway,way,Welschgrabenstrasse,Welschgrabenstrasse,Welschgrabenstrasse_65931.jpeg,1
2959,Jürgen-Ponto-Platz,1,Bahnhofsviertel,90,1.03,1,Gallus,4.0,60329,Jürgen-Ponto-Platz 60329 Frankfurt,50.1088547,8.669464,highway,way,Juergen-Ponto-Platz,Juergen-Ponto-Platz,Juergen-Ponto-Platz_60329.jpeg,1
3519,Wilhelm-Koppel-Weg,6,Nied,562,6.43,6A,Höchst,16.0,65934,Wilhelm-Koppel-Weg 65934 Frankfurt,50.1055851,8.5877797,highway,way,Wilhelm-Koppel-Weg,Wilhelm-Koppel-Weg,Wilhelm-Koppel-Weg_65934.jpeg,1
2711,Am Wetterhahn,14,Harheim,660,14.81,14,Nord,14.0,60437,Am Wetterhahn 60437 Frankfurt,50.1866279,8.6934504,highway,way,Am_Wetterhahn,Am Wetterhahn,Am_Wetterhahn_60437.jpeg,1
2344,Theodor-Heuss-Allee,2,Westend-Süd,170,2.11,2,Bockenheim,13.0,60327,Theodor-Heuss-Allee 60327 Frankfurt,50.1136964,8.6504085,highway,way,Theodor-Heuss-Allee,Theodor-Heuss-Allee,Theodor-Heuss-Allee_60327.jpeg,1
2393,Unterer Atzemer,4,Ostend,251,4.25,4,Ost,5.0,60316,Unterer Atzemer 60316 Frankfurt,50.1165797,8.7034431,highway,way,Unterer_Atzemer,Unterer Atzemer,Unterer_Atzemer_60316.jpeg,1
3447,Johanniskirchplatz,4,Bornheim,272,4.22,4,Ost,6.0,60385,Johanniskirchplatz 60385 Frankfurt,50.1309844,8.7117526,amenity,node,Johanniskirchplatz,Johanniskirchplatz,Johanniskirchplatz_60385.jpeg,1
298,Auf der Platte,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Auf der Platte 60435 Frankfurt,50.1487383,8.6933042,highway,way,Auf_der_Platte,Auf der Platte,Auf_der_Platte_60435.jpeg,1
2624,Peter-Henlein-Straße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Peter-Henlein-Straße 60435 Frankfurt,50.1502852,8.6782154,highway,way,Peter-Henlein-Strasse,Peter-Henlein-Strasse,Peter-Henlein-Strasse_60435.jpeg,1
859,Freudenberger Straße,5,Sachsenhausen-S.,332,5.29,5A,Sachsenhausen,8.0,60599,Freudenberger Straße 60599 Frankfurt,50.0957992,8.6980777,highway,way,Freudenberger_Strasse,Freudenberger Strasse,Freudenberger_Strasse_60599.jpeg,1
1828,Nußbaumstraße,4,Bornheim,272,4.22,4,Ost,6.0,60385,Nußbaumstraße 60385 Frankfurt,50.1349451,8.7126002,highway,way,Nussbaumstrasse,Nussbaumstrasse,Nussbaumstrasse_60385.jpeg,1
2111,Scheerengasse,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Scheerengasse 60599 Frankfurt,50.0990121,8.7164336,highway,way,Scheerengasse,Scheerengasse,Scheerengasse_60599.jpeg,1
1776,Nesselbuschstraße,8,Heddernheim,432,8.62,8,Nord,14.0,60439,Nesselbuschstraße 60439 Frankfurt,50.15622,8.6403243,highway,way,Nesselbuschstrasse,Nesselbuschstrasse,Nesselbuschstrasse_60439.jpeg,1
2751,Hinter der Krebsmühle,8,Niederursel,482,8.64,8,Nord,14.0,60439,Hinter der Krebsmühle 60439 Frankfurt,50.176187,8.6099235,highway,way,Hinter_der_Krebsmuehle,Hinter der Krebsmuehle,Hinter_der_Krebsmuehle_60439.jpeg,1
3241,Buber-Neumann-Weg,8,Heddernheim,431,8.61,8,Nord,14.0,60439,Buber-Neumann-Weg 60439 Frankfurt,50.1645488,8.6407749,highway,way,Buber-Neumann-Weg,Buber-Neumann-Weg,Buber-Neumann-Weg_60439.jpeg,1
869,Friedrich-List-Straße,11,Riederwald,262,11.76,11,Ost,18.0,60386,Friedrich-List-Straße 60386 Frankfurt,50.13081275,8.736777715077476,highway,way,Friedrich-List-Strasse,Friedrich-List-Strasse,Friedrich-List-Strasse_60386.jpeg,1
2613,Morsestraße,7,Bockenheim,343,7.57,2,Bockenheim,11.0,60486,Morsestraße 60486 Frankfurt,50.119685,8.625594,highway,way,Morsestrasse,Morsestrasse,Morsestrasse_60486.jpeg,1
2338,Textorstraße,5,Sachsenhausen-N.,321,5.32,5A,Sachsenhausen,8.0,60596,Textorstraße 60596 Frankfurt,50.0985667,8.6780294,highway,way,Textorstrasse,Textorstrasse,Textorstrasse_60596.jpeg,1
2718,Hermannspforte,14,Harheim,660,14.81,14,Nord,14.0,60437,Hermannspforte 60437 Frankfurt,50.1819402,8.6894236,highway,way,Hermannspforte,Hermannspforte,Hermannspforte_60437.jpeg,1
161,Ampèrestraße,2,Bockenheim,344,2.14,2,Bockenheim,11.0,60486,Ampèrestraße 60486 Frankfurt,50.1183666,8.6203377,highway,way,Ampèrestrasse,Ampèrestrasse,Ampèrestrasse_60486.jpeg,1
493,Breitenbachstraße,7,Bockenheim,343,7.57,2,Bockenheim,11.0,60487,Breitenbachstraße 60487 Frankfurt,50.1260039,8.6327888,highway,way,Breitenbachstrasse,Breitenbachstrasse,Breitenbachstrasse_60487.jpeg,1
1143,Herbartstraße,3,Nordend-Ost,230,3.2,3,Ost,3.0,60316,Herbartstraße 60316 Frankfurt,50.1215067,8.6962352,highway,way,Herbartstrasse,Herbartstrasse,Herbartstrasse_60316.jpeg,1
663,Dreieichstraße,5,Sachsenhausen-N.,331,5.31,5A,Sachsenhausen,8.0,60594,Dreieichstraße 60594 Frankfurt,50.1028361,8.6906329,highway,way,Dreieichstrasse,Dreieichstrasse,Dreieichstrasse_60594.jpeg,1
846,Franz-Kafka-Straße,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Franz-Kafka-Straße 60431 Frankfurt,50.1390316,8.6564856,highway,way,Franz-Kafka-Strasse,Franz-Kafka-Strasse,Franz-Kafka-Strasse_60431.jpeg,1
1725,Mierendorffstraße,9,Dornbusch,462,9.69,9,Dornbusch,12.0,60320,Mierendorffstraße 60320 Frankfurt,50.1398506,8.6740618,highway,way,Mierendorffstrasse,Mierendorffstrasse,Mierendorffstrasse_60320.jpeg,1
680,Ebereschenweg,10,Frankfurter Berg,492,10.71,10,Nord,14.0,60433,Ebereschenweg 60433 Frankfurt,50.1675507,8.6678167,highway,way,Ebereschenweg,Ebereschenweg,Ebereschenweg_60433.jpeg,1
2172,Schrimpegasse,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,Schrimpegasse 60529 Frankfurt,50.0850437,8.5804662,highway,way,Schrimpegasse,Schrimpegasse,Schrimpegasse_60529.jpeg,1
2492,Westerbachstraße,6,Sossenheim,632,6.54,6C,Höchst,17.0,65936,Westerbachstraße 65936 Frankfurt,50.1232893,8.5703232,highway,way,Westerbachstrasse,Westerbachstrasse,Westerbachstrasse_65936.jpeg,1
1228,Howaldtstraße,4,Ostend,261,4.27,4,Ost,5.0,60314,Howaldtstraße 60314 Frankfurt,50.1115546,8.7023505,highway,way,Howaldtstrasse,Howaldtstrasse,Howaldtstrasse_60314.jpeg,1
3423,Bachforellenweg,1,Gutleutviertel,151,1.04,1,Gallus,4.0,60327,Bachforellenweg 60327 Frankfurt,50.1007908,8.6632506,highway,way,Bachforellenweg,Bachforellenweg,Bachforellenweg_60327.jpeg,1
1553,Leerbachstraße,2,Westend-Süd,110,2.1,2,Bockenheim,3.0,60322,Leerbachstraße 60322 Frankfurt,50.1229225,8.6716355,highway,way,Leerbachstrasse,Leerbachstrasse,Leerbachstrasse_60322.jpeg,1
2681,An der Wellenburg,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,An der Wellenburg 60437 Frankfurt,50.1867744,8.6352571,highway,way,An_der_Wellenburg,An der Wellenburg,An_der_Wellenburg_60437.jpeg,1
1047,Haeussermannstraße,6,Griesheim,551,6.39,6A,Gallus,16.0,65933,Haeussermannstraße 65933 Frankfurt,50.0912319,8.597652,highway,way,Haeussermannstrasse,Haeussermannstrasse,Haeussermannstrasse_65933.jpeg,1
964,Goldsteinstraße,5,Niederrad,372,5.36,5B,Sachsenhausen,10.0,60528,Goldsteinstraße 60528 Frankfurt,50.0845719,8.6324572,amenity,node,Goldsteinstrasse,Goldsteinstrasse,Goldsteinstrasse_60528.jpeg,1
511,Bruchfeldstraße,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Bruchfeldstraße 60528 Frankfurt,50.0863877,8.6417086,amenity,node,Bruchfeldstrasse,Bruchfeldstrasse,Bruchfeldstrasse_60528.jpeg,1
246,An der Seehecke,11,Fechenheim,510,11.77,11,Ost,18.0,60386,An der Seehecke 60386 Frankfurt,50.1251537,8.7639482,highway,way,An_der_Seehecke,An der Seehecke,An_der_Seehecke_60386.jpeg,1
462,Bönstädter Straße,4,Bornheim,272,4.22,4,Ost,6.0,60385,Bönstädter Straße 60385 Frankfurt,50.132427,8.7142082,highway,way,Boenstaedter_Strasse,Boenstaedter Strasse,Boenstaedter_Strasse_60385.jpeg,1
2200,Schwedenpfad,6,Nied,561,6.42,6A,Höchst,17.0,65934,Schwedenpfad 65934 Frankfurt,50.1020141,8.5625341,highway,way,Schwedenpfad,Schwedenpfad,Schwedenpfad_65934.jpeg,1
2619,Guerickestraße,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60488,Guerickestraße 60488 Frankfurt,50.1361752,8.5989247,highway,way,Guerickestrasse,Guerickestrasse,Guerickestrasse_60488.jpeg,1
2131,Schleiermacherstraße,3,Nordend-Ost,230,3.2,3,Ost,3.0,60316,Schleiermacherstraße 60316 Frankfurt,50.1227995,8.6995715,highway,way,Schleiermacherstrasse,Schleiermacherstrasse,Schleiermacherstrasse_60316.jpeg,1
1575,Leunastraße,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Leunastraße 65929 Frankfurt,50.1013538,8.5390357,highway,way,Leunastrasse,Leunastrasse,Leunastrasse_65929.jpeg,1
2430,Waldmeisterpfad,6,Griesheim,542,6.4,6A,Gallus,16.0,65933,Waldmeisterpfad 65933 Frankfurt,50.106626,8.6013276,highway,way,Waldmeisterpfad,Waldmeisterpfad,Waldmeisterpfad_65933.jpeg,1
1344,Justinuskirchstraße,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Justinuskirchstraße 65929 Frankfurt,50.1011376,8.5449911,highway,way,Justinuskirchstrasse,Justinuskirchstrasse,Justinuskirchstrasse_65929.jpeg,1
2894,Landgraben,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Landgraben 60388 Frankfurt,50.1562788,8.7493215,highway,way,Landgraben,Landgraben,Landgraben_60388.jpeg,1
1534,Landauer Straße,6,Nied,561,6.42,6A,Höchst,16.0,65934,Landauer Straße 65934 Frankfurt,50.0973277,8.5719161,highway,way,Landauer_Strasse,Landauer Strasse,Landauer_Strasse_65934.jpeg,1
1077,Hansenweg,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Hansenweg 60599 Frankfurt,50.0975045,8.7188806,highway,way,Hansenweg,Hansenweg,Hansenweg_60599.jpeg,1
2651,Hinterm Hain,13,Nieder-Erlenbach,640,13.8,13,Nord,14.0,60437,Hinterm Hain 60437 Frankfurt,50.2013205,8.708989,highway,way,Hinterm_Hain,Hinterm Hain,Hinterm_Hain_60437.jpeg,1
916,Gellertstraße,3,Nordend-Ost,222,3.18,3,Ost,6.0,60389,Gellertstraße 60389 Frankfurt,50.1307909,8.6964852,highway,way,Gellertstrasse,Gellertstrasse,Gellertstrasse_60389.jpeg,1
